epoch,train_loss,train_accuracy,test_accuracy,seconds
1,0.35049895835320155,0.8944333333333333,0.9541,8.703423083003145
2,0.14088141564528148,0.9577833333333333,0.966,8.818655499999295
3,0.10083653756926457,0.9696833333333333,0.9731,8.896574166999926
4,0.08185689108669758,0.9748333333333333,0.9727,8.815246917001787
5,0.06993488796899716,0.97865,0.979,8.558309957999882
6,0.06072305921365818,0.9808833333333333,0.9808,8.619359915999667
